run_id,expr,canonical,status,coverage,usable_days,mean_ic,icir,mean_rank_ic,rank_icir,positive_rank_ic_ratio,turnover_proxy,quantile_spread,train_mean_rank_ic,train_rank_icir,test_mean_rank_ic,test_rank_icir,score,error,created_at
20240101_20260430_200_1000,"Sub(Rank(TsMean($ret_1d,10)),Rank(TsMean($gap_ret,10)))","Sub(Rank(TsMean($ret_1d,10)),Rank(TsMean($gap_ret,10)))",OK,0.9779084380610413,547,-0.027300050171656674,-0.2046493184402826,-0.06276351892471747,-0.4455474489477696,0.31992687385740404,0.10061707269237886,-0.00409303685217528,-0.06275500887669835,-0.41842489201033095,-0.06278596489029813,-0.5537739048000673,0.03476922894394032,,2026-04-27 12:36:46
20240101_20260430_200_1000,"Sub(Rank(TsMean($big_vs_small_flow,50)),Rank(TsMean($ret_1d,50)))","Sub(Rank(TsMean($big_vs_small_flow,50)),Rank(TsMean($ret_1d,50)))",OK,0.8923339317773789,506,0.029085996406894386,0.20778177539041986,0.0590878220497632,0.35841219239094996,0.6225296442687747,0.04138522073601829,0.003422927767776073,0.05584312460245058,0.3145725739401736,0.06677492405581255,0.5147944737348833,0.03437536188799882,,2026-04-27 12:36:46
20240101_20260430_200_1000,"Rank(TsEMA($ret_1d,30))","Rank(TsEMA($ret_1d,30))",OK,0.9460951526032316,527,-0.039226694322243905,-0.24832402306103546,-0.09106915175126003,-0.5516655432031057,0.2846299810246679,0.08113422762846983,-0.005500057234465525,-0.09968874997642477,-0.5757292992059407,-0.0694912313620893,-0.49428418140554575,0.0343484164086737,,2026-04-27 12:36:46
20240101_20260430_200_1000,"Rank(TsIr($ret_1d,10))","Rank(TsIr($ret_1d,10))",OK,0.9779084380610413,547,-0.027116263498687506,-0.19142741930896978,-0.05953102161674573,-0.3791372084886873,0.3272394881170018,0.11025799333344373,-0.004724197051744557,-0.0561292946664857,-0.34278245302422355,-0.06850336182783426,-0.49894481219133513,0.03417939700166384,,2026-04-27 12:36:46
20240101_20260430_200_1000,"SLog1p(TsIr($ret_1d,10))","SLog1p(TsIr($ret_1d,10))",OK,0.9779084380610413,547,-0.030534590064067346,-0.20684091791239562,-0.05953102161674573,-0.3791372084886873,0.3272394881170018,0.11025799333344373,-0.004724197051744557,-0.0561292946664857,-0.34278245302422355,-0.06850336182783426,-0.49894481219133513,0.03417939700166384,,2026-04-27 12:36:46
20240101_20260430_200_1000,"Div(Rank(TsMean($ret_1d,10)),Rank(TsMean($gap_ret,10)))","Div(Rank(TsMean($ret_1d,10)),Rank(TsMean($gap_ret,10)))",OK,0.9779084380610413,547,-0.02410863485328034,-0.19308625524770648,-0.058884656769028654,-0.42493468171488663,0.31992687385740404,0.1010614752410089,-0.0036353917918262976,-0.057847623358044234,-0.39300436475326816,-0.061619919389947285,-0.5468925036704019,0.03369947199113661,,2026-04-27 12:36:46
20240101_20260430_200_1000,"Sub(Rank(TsMean($big_vs_small_flow,30)),Rank(TsMean($ret_1d,30)))","Sub(Rank(TsMean($big_vs_small_flow,30)),Rank(TsMean($ret_1d,30)))",OK,0.9339138240574506,526,0.0319111834224613,0.23599920952717326,0.0628718183498134,0.4093643610308739,0.6406844106463878,0.05360055443536272,0.003956499526242456,0.06299333516780982,0.3791946334356406,0.06256761853026534,0.5374699478384222,0.033628214667836005,,2026-04-27 12:36:46
20240101_20260430_200_1000,"Rank(TsMean($ret_1d,10))","Rank(TsMean($ret_1d,10))",OK,0.9779084380610413,547,-0.025049571000301758,-0.15221500276677807,-0.06206765676452535,-0.3434677828528294,0.3436928702010969,0.10285454734898017,-0.003700463793787947,-0.05947728074440471,-0.3098994197328524,-0.06889999083101804,-0.46915293175223466,0.0323246326960742,,2026-04-27 12:36:46
20240101_20260430_200_1000,"Rank(TsWMA($ret_1d,30))","Rank(TsWMA($ret_1d,30))",OK,0.9367953321364453,527,-0.039808281511213274,-0.24970200431476094,-0.08840376151763464,-0.522473053298043,0.2884250474383302,0.07028577304572502,-0.005597541739489197,-0.09703092875515389,-0.546831294224697,-0.06680689319820725,-0.4629265439361965,0.030926684179360675,,2026-04-27 12:36:46
20240101_20260430_200_1000,"Rank(TsMean($ret_1d,30))","Rank(TsMean($ret_1d,30))",OK,0.9367953321364453,527,-0.03825262514464054,-0.2313444936662781,-0.0843339105657473,-0.4769581347756147,0.32637571157495254,0.06216873183526955,-0.005415687064129155,-0.09359030412930831,-0.485988565159089,-0.06116186493347704,-0.4844671204848968,0.029630912587807808,,2026-04-27 12:36:46
